Epsilon,Robust Cost,Nominal Cost,Rho (Expected),Rho Multiplier,Rho (True)
0.35000000000000003,0.1786221972439318,0.14175908537156465,0.1759193226544622,0.75,0.07263607949537965
0.35000000000000003,0.18696117631175346,0.14175908537156465,0.1759193226544622,1.0,0.07263607949537965
0.35000000000000003,0.19461417782295484,0.14175908537156465,0.1759193226544622,1.25,0.07263607949537965
0.35000000000000003,0.19617679114916736,0.14175908537156465,0.1759193226544622,1.5,0.07263607949537965
0.35000000000000003,0.20953805489501276,0.14175908537156465,0.1759193226544622,1.75,0.07263607949537965
0.4,0.14794505931624194,0.14175908537156465,0.061327108989089635,0.25,0.05613343856926932
0.4,0.1527672607290287,0.14175908537156465,0.061327108989089635,0.5,0.05613343856926932
0.4,0.15654416604075388,0.14175908537156465,0.061327108989089635,0.75,0.05613343856926932
0.4,0.15838833905473645,0.14175908537156465,0.061327108989089635,1.0,0.05613343856926932
0.4,0.16417900008413058,0.14175908537156465,0.061327108989089635,1.25,0.05613343856926932
0.4,0.16476754757130188,0.14175908537156465,0.061327108989089635,1.5,0.05613343856926932
0.4,0.1682710416469534,0.14175908537156465,0.061327108989089635,1.75,0.05613343856926932
0.45,0.14375545167160275,0.14175908537156465,0.02331914953791655,0.25,1.0600337212750331e-07
0.45,0.14612669128237535,0.14175908537156465,0.02331914953791655,0.5,1.0600337212750331e-07
0.45,0.14728962743648422,0.14175908537156465,0.02331914953791655,0.75,1.0600337212750331e-07
0.45,0.15040255823863546,0.14175908537156465,0.02331914953791655,1.0,1.0600337212750331e-07
0.45,0.1520803703913629,0.14175908537156465,0.02331914953791655,1.25,1.0600337212750331e-07
0.45,0.15241716774146324,0.14175908537156465,0.02331914953791655,1.5,1.0600337212750331e-07
0.45,0.15489160387325496,0.14175908537156465,0.02331914953791655,1.75,1.0600337212750331e-07
0.5,0.18298870799442385,0.14175908537156465,0.07126093441133466,0.25,0.040401788642897306
0.5,0.19303561521766194,0.14175908537156465,0.07126093441133466,0.5,0.040401788642897306
0.5,0.20169796570897536,0.14175908537156465,0.07126093441133466,0.75,0.040401788642897306
0.5,0.20840787853983314,0.14175908537156465,0.07126093441133466,1.0,0.040401788642897306
0.5,0.21822246657676844,0.14175908537156465,0.07126093441133466,1.25,0.040401788642897306
0.5,0.22798970235173222,0.14175908537156465,0.07126093441133466,1.5,0.040401788642897306
0.5,0.22639671210605317,0.14175908537156465,0.07126093441133466,1.75,0.040401788642897306
0.55,0.14929314368109228,0.14175908537156465,0.07384027881279073,0.25,0.00010736441622469402
0.55,0.15428801273619355,0.14175908537156465,0.07384027881279073,0.5,0.00010736441622469402
0.55,0.15925351952496464,0.14175908537156465,0.07384027881279073,0.75,0.00010736441622469402
0.55,0.16513964236489023,0.14175908537156465,0.07384027881279073,1.0,0.00010736441622469402
0.55,0.16987424035365317,0.14175908537156465,0.07384027881279073,1.25,0.00010736441622469402
0.55,0.1721923482803598,0.14175908537156465,0.07384027881279073,1.5,0.00010736441622469402
0.55,0.17751470656888696,0.14175908537156465,0.07384027881279073,1.75,0.00010736441622469402
0.6000000000000001,0.14806982644193123,0.14175908537156465,0.07240403490132562,0.25,0.0003796974793099737
0.6000000000000001,0.15245293601094145,0.14175908537156465,0.07240403490132562,0.5,0.0003796974793099737
0.6000000000000001,0.15734217205878226,0.14175908537156465,0.07240403490132562,0.75,0.0003796974793099737
0.6000000000000001,0.16326166145262788,0.14175908537156465,0.07240403490132562,1.0,0.0003796974793099737
0.6000000000000001,0.16745767103387332,0.14175908537156465,0.07240403490132562,1.25,0.0003796974793099737
0.6000000000000001,0.17039707855617575,0.14175908537156465,0.07240403490132562,1.5,0.0003796974793099737
0.6000000000000001,0.17336924840157525,0.14175908537156465,0.07240403490132562,1.75,0.0003796974793099737
0.6500000000000001,0.1457542730230197,0.14175908537156465,0.04199386639183683,0.25,0.0019998162740412235
0.6500000000000001,0.14852945756788077,0.14175908537156465,0.04199386639183683,0.5,0.0019998162740412235
0.6500000000000001,0.1532796636172179,0.14175908537156465,0.04199386639183683,0.75,0.0019998162740412235
0.6500000000000001,0.1555139934079646,0.14175908537156465,0.04199386639183683,1.0,0.0019998162740412235
0.6500000000000001,0.15745075115356993,0.14175908537156465,0.04199386639183683,1.25,0.0019998162740412235
0.6500000000000001,0.1584913770636277,0.14175908537156465,0.04199386639183683,1.5,0.0019998162740412235
0.6500000000000001,0.16351653574247302,0.14175908537156465,0.04199386639183683,1.75,0.0019998162740412235
0.7000000000000001,0.14214336385223963,0.14175908537156465,0.021015429004081723,0.25,0.015029568674145595
0.7000000000000001,0.14202087194253712,0.14175908537156465,0.021015429004081723,0.5,0.015029568674145595
0.7000000000000001,0.14770348483109944,0.14175908537156465,0.021015429004081723,0.75,0.015029568674145595
0.7000000000000001,0.14938885612119363,0.14175908537156465,0.021015429004081723,1.0,0.015029568674145595
0.7000000000000001,0.1503632311703762,0.14175908537156465,0.021015429004081723,1.25,0.015029568674145595
0.7000000000000001,0.152041401557657,0.14175908537156465,0.021015429004081723,1.5,0.015029568674145595
0.7000000000000001,0.15358513020143422,0.14175908537156465,0.021015429004081723,1.75,0.015029568674145595
0.7500000000000001,0.14200123476161458,0.14175908537156465,0.006910242312406839,0.25,1.4008872918068265e-05
0.7500000000000001,0.14282538700819952,0.14175908537156465,0.006910242312406839,0.5,1.4008872918068265e-05
0.7500000000000001,0.14388224997327886,0.14175908537156465,0.006910242312406839,0.75,1.4008872918068265e-05
0.7500000000000001,0.14411701423029855,0.14175908537156465,0.006910242312406839,1.0,1.4008872918068265e-05
0.7500000000000001,0.1449563006864501,0.14175908537156465,0.006910242312406839,1.25,1.4008872918068265e-05
0.7500000000000001,0.14573744829759652,0.14175908537156465,0.006910242312406839,1.5,1.4008872918068265e-05
0.7500000000000001,0.1467357222737424,0.14175908537156465,0.006910242312406839,1.75,1.4008872918068265e-05
0.8,0.1491055534894829,0.14175908537156465,0.005073280981723107,0.25,0.008617418918645422
0.8,0.1509012760174237,0.14175908537156465,0.005073280981723107,0.5,0.008617418918645422
0.8,0.15207488067658725,0.14175908537156465,0.005073280981723107,0.75,0.008617418918645422
0.8,0.14830623492689704,0.14175908537156465,0.005073280981723107,1.0,0.008617418918645422
0.8,0.15425608103866653,0.14175908537156465,0.005073280981723107,1.25,0.008617418918645422
0.8,0.1555474322410264,0.14175908537156465,0.005073280981723107,1.5,0.008617418918645422
0.8,0.1557525492730168,0.14175908537156465,0.005073280981723107,1.75,0.008617418918645422
0.8500000000000001,0.1446612274109928,0.14175908537156465,0.03140818218803403,0.25,0.0006817703742099321
0.8500000000000001,0.14797294080831921,0.14175908537156465,0.03140818218803403,0.5,0.0006817703742099321
0.8500000000000001,0.14996554370594314,0.14175908537156465,0.03140818218803403,0.75,0.0006817703742099321
0.8500000000000001,0.15224472870831832,0.14175908537156465,0.03140818218803403,1.0,0.0006817703742099321
0.8500000000000001,0.15507709739315895,0.14175908537156465,0.03140818218803403,1.25,0.0006817703742099321
0.8500000000000001,0.15566276518107752,0.14175908537156465,0.03140818218803403,1.5,0.0006817703742099321
0.8500000000000001,0.15816070848988317,0.14175908537156465,0.03140818218803403,1.75,0.0006817703742099321
0.9000000000000001,0.14184755446485128,0.14175908537156465,0.033745883774465066,0.25,0.0011040735763957
0.9000000000000001,0.14833514713654825,0.14175908537156465,0.033745883774465066,0.5,0.0011040735763957
0.9000000000000001,0.14990362039776156,0.14175908537156465,0.033745883774465066,0.75,0.0011040735763957
0.9000000000000001,0.1523465848136855,0.14175908537156465,0.033745883774465066,1.0,0.0011040735763957
0.9000000000000001,0.15598340859577417,0.14175908537156465,0.033745883774465066,1.25,0.0011040735763957
0.9000000000000001,0.14637628284038368,0.14175908537156465,0.033745883774465066,1.5,0.0011040735763957
0.9000000000000001,0.1599996156070673,0.14175908537156465,0.033745883774465066,1.75,0.0011040735763957
0.9500000000000001,0.1442656590195706,0.14175908537156465,0.06379005903448129,0.25,0.02042595741298334
0.9500000000000001,0.15496291642944565,0.14175908537156465,0.06379005903448129,0.5,0.02042595741298334
0.9500000000000001,0.158727465243248,0.14175908537156465,0.06379005903448129,0.75,0.02042595741298334
0.9500000000000001,0.1620824627567105,0.14175908537156465,0.06379005903448129,1.0,0.02042595741298334
0.9500000000000001,0.1667108284982664,0.14175908537156465,0.06379005903448129,1.25,0.02042595741298334
0.9500000000000001,0.17013653123617936,0.14175908537156465,0.06379005903448129,1.5,0.02042595741298334
0.9500000000000001,0.17257394182695385,0.14175908537156465,0.06379005903448129,1.75,0.02042595741298334
1.0,0.14183319889823892,0.14175908537156465,0.06415709721956292,0.25,0.00913688530113303
1.0,0.15290597978338608,0.14175908537156465,0.06415709721956292,0.5,0.00913688530113303
1.0,0.15637489820856054,0.14175908537156465,0.06415709721956292,0.75,0.00913688530113303
1.0,0.16127793857672984,0.14175908537156465,0.06415709721956292,1.0,0.00913688530113303
1.0,0.16354178333690156,0.14175908537156465,0.06415709721956292,1.25,0.00913688530113303
1.0,0.16663889106140295,0.14175908537156465,0.06415709721956292,1.5,0.00913688530113303
1.0,0.17138409398136265,0.14175908537156465,0.06415709721956292,1.75,0.00913688530113303
